name,time,application_id,device_id,measurement_id,value_float
Seasonal_Storage_System,2024-08-05T00:59:58.828Z,Water Plant,Drain,Drain High Level Switch,0.0
Seasonal_Storage_System,2024-08-05T01:00:58.834Z,Water Plant,Drain,Drain High Level Switch,0.0
Seasonal_Storage_System,2024-08-05T01:01:58.837Z,Water Plant,Drain,Drain High Level Switch,0.0
Seasonal_Storage_System,2024-08-05T01:02:58.838Z,Water Plant,Drain,Drain High Level Switch,0.0
Seasonal_Storage_System,2024-08-05T01:03:58.907Z,Water Plant,Drain,Drain High Level Switch,0.0
Seasonal_Storage_System,2024-08-05T01:04:58.925Z,Water Plant,Drain,Drain High Level Switch,0.0
Seasonal_Storage_System,2024-08-05T01:05:58.921Z,Water Plant,Drain,Drain High Level Switch,0.0
Seasonal_Storage_System,2024-08-05T01:06:58.916Z,Water Plant,Drain,Drain High Level Switch,0.0
Seasonal_Storage_System,2024-08-05T01:07:58.916Z,Water Plant,Drain,Drain High Level Switch,0.0
Seasonal_Storage_System,2024-08-05T01:08:58.922Z,Water Plant,Drain,Drain High Level Switch,0.0
Seasonal_Storage_System,2024-08-05T01:09:58.917Z,Water Plant,Drain,Drain High Level Switch,0.0
Seasonal_Storage_System,2024-08-05T01:10:58.918Z,Water Plant,Drain,Drain High Level Switch,0.0
Seasonal_Storage_System,2024-08-05T01:11:58.924Z,Water Plant,Drain,Drain High Level Switch,0.0
Seasonal_Storage_System,2024-08-05T01:12:58.857Z,Water Plant,Drain,Drain High Level Switch,0.0
Seasonal_Storage_System,2024-08-05T01:13:58.856Z,Water Plant,Drain,Drain High Level Switch,0.0
Seasonal_Storage_System,2024-08-05T01:14:58.855Z,Water Plant,Drain,Drain High Level Switch,0.0
Seasonal_Storage_System,2024-08-05T01:15:58.855Z,Water Plant,Drain,Drain High Level Switch,0.0
Seasonal_Storage_System,2024-08-05T01:16:58.86Z,Water Plant,Drain,Drain High Level Switch,0.0
Seasonal_Storage_System,2024-08-05T01:17:58.859Z,Water Plant,Drain,Drain High Level Switch,0.0
Seasonal_Storage_System,2024-08-05T01:18:58.857Z,Water Plant,Drain,Drain High Level Switch,0.0
Seasonal_Storage_System,2024-08-05T01:19:58.857Z,Water Plant,Drain,Drain High Level Switch,0.0
Seasonal_Storage_System,2024-08-05T01:20:58.857Z,Water Plant,Drain,Drain High Level Switch,0.0
Seasonal_Storage_System,2024-08-05T01:21:58.858Z,Water Plant,Drain,Drain High Level Switch,0.0
Seasonal_Storage_System,2024-08-05T01:22:58.857Z,Water Plant,Drain,Drain High Level Switch,0.0
Seasonal_Storage_System,2024-08-05T01:23:58.857Z,Water Plant,Drain,Drain High Level Switch,0.0
Seasonal_Storage_System,2024-08-05T01:24:58.857Z,Water Plant,Drain,Drain High Level Switch,0.0
Seasonal_Storage_System,2024-08-05T01:25:58.857Z,Water Plant,Drain,Drain High Level Switch,0.0
Seasonal_Storage_System,2024-08-05T01:26:58.936Z,Water Plant,Drain,Drain High Level Switch,0.0
Seasonal_Storage_System,2024-08-05T01:27:58.971Z,Water Plant,Drain,Drain High Level Switch,0.0
Seasonal_Storage_System,2024-08-05T01:28:58.987Z,Water Plant,Drain,Drain High Level Switch,0.0
Seasonal_Storage_System,2024-08-05T01:29:59.005Z,Water Plant,Drain,Drain High Level Switch,0.0
Seasonal_Storage_System,2024-08-05T01:30:59.031Z,Water Plant,Drain,Drain High Level Switch,0.0
Seasonal_Storage_System,2024-08-05T01:31:59.072Z,Water Plant,Drain,Drain High Level Switch,0.0
Seasonal_Storage_System,2024-08-05T01:32:59.077Z,Water Plant,Drain,Drain High Level Switch,0.0
Seasonal_Storage_System,2024-08-05T01:33:59.088Z,Water Plant,Drain,Drain High Level Switch,0.0
Seasonal_Storage_System,2024-08-05T01:34:59.11Z,Water Plant,Drain,Drain High Level Switch,0.0
Seasonal_Storage_System,2024-08-05T01:35:59.106Z,Water Plant,Drain,Drain High Level Switch,0.0
Seasonal_Storage_System,2024-08-05T01:36:59.162Z,Water Plant,Drain,Drain High Level Switch,0.0
Seasonal_Storage_System,2024-08-05T01:37:59.245Z,Water Plant,Drain,Drain High Level Switch,0.0
Seasonal_Storage_System,2024-08-05T01:38:59.185Z,Water Plant,Drain,Drain High Level Switch,0.0
Seasonal_Storage_System,2024-08-05T01:39:59.213Z,Water Plant,Drain,Drain High Level Switch,0.0
Seasonal_Storage_System,2024-08-05T01:40:59.24Z,Water Plant,Drain,Drain High Level Switch,0.0
